downtime_id;production_order_id;tube_line_id;shift;start_date;end_date;duration_min;machine;category;description
13499;20064177;5;Spätschicht;12.04.2024 19:40;12.04.2024 23:39;239;TL;Rüsten / Nachjustieren;5h 32min Ziel 0-6 X-L-O-G-V-M- - - -PackCode
13500;20064176;5;Nachtschicht;12.04.2024 23:40;12.04.2024 23:46;6;TL;Rüsten / Nachjustieren;
13501;20064176;5;Nachtschicht;12.04.2024 23:59;13.04.2024 00:22;23;TL;Rüsten / Nachjustieren;
13502;20064176;5;Nachtschicht;13.04.2024 00:23;13.04.2024 00:43;20;TL;Rüsten / Nachjustieren;
13503;20064176;5;Nachtschicht;13.04.2024 01:03;13.04.2024 01:35;32;DM;Lack;Lackwerkdeckel verbogen - Kratzer auf der Tube -> DFS an Linie
13504;20064176;5;Nachtschicht;13.04.2024 03:24;13.04.2024 05:53;149;TL;Rüsten / Nachjustieren;2h 45min Ziel 6-6 
13505;20064176;5;Frühschicht;13.04.2024 06:05;13.04.2024 06:13;8;DM;Inspektion Kamera;Probleme mit Opticontroll, Kamera/Aufnahme verstellt. Druckfachstell verständigt.
13506;20064176;5;Frühschicht;13.04.2024 06:38;13.04.2024 06:52;14;HM;Aufschrauben / Aufprellen;Justieren, diverse Einstellungen.
13507;20064176;5;Frühschicht;13.04.2024 13:30;15.04.2024 07:28;2518;TL;Kein Auftrag;Linie Ab/Ausschalten. OptiControl nochmals durch Druckfachstelle justiert.
13508;20064163;5;Frühschicht;15.04.2024 07:29;15.04.2024 08:10;42;DM;Inspektion Kamera;Probleme mit Opticontrol Kamara ,verschieb Punk nicht richtig , DFS an Linie 
13509;20064163;5;Frühschicht;15.04.2024 08:55;15.04.2024 09:13;18;SS;Schweissnaht/-Band;verschmutze Tuben , Dorn + Innenband reinigen 
13510;20064163;5;Frühschicht;15.04.2024 10:52;15.04.2024 14:54;242;TL;Rüsten / Nachjustieren;Umrichten 3h 27min Ziel 6-5 -L- -G-V- - - -Hopper-PackCode
13511;20064163;5;Spätschicht;15.04.2024 19:10;15.04.2024 19:24;14;NH;Formatteile / Werkzeuge;Tube verklemmt zwichen Block und Brücke  Station 3.  Brücke entfernen.  danach Side Seamer neu Starten   ( Kein Vakuum beim  Ummantelungskopf )  INFO TL, STVTL, Einrichter, DR Spr.  
13512;20064163;5;Spätschicht;15.04.2024 20:30;15.04.2024 20:37;8;SS;Schweissnaht/-Band;Aussenband ers.
13513;20064163;5;Nachtschicht;15.04.2024 22:27;15.04.2024 22:32;6;PM;Schachtel-Transport;Schachtel nicht in position, Initialisiert.
13514;20064163;5;Nachtschicht;15.04.2024 22:36;15.04.2024 23:26;50;SS;Schweissnaht/-Band;Innenband ersetzt, Dorn neubeklebt. Ausseninduktor Karton ersetzt, Neustart.
13515;20064163;5;Frühschicht;16.04.2024 07:13;16.04.2024 07:20;8;HM;Tuben entladen / Transport;Doppeltube in Schiffli ,div. einstellungen , Einrichter an Linie
13516;20064163;5;Frühschicht;16.04.2024 09:45;16.04.2024 10:35;50;NH;Technischer Defekt/Reparatur;Störung Spritzaggregat. Fehler suchen mit Bürki. Info. Beer
13517;20064163;5;Frühschicht;16.04.2024 13:18;16.04.2024 13:24;6;DM;Tuben entladen;Fehlermeldung : Abführkettenantrieb nicht möglich fortzufahren , läst sich nicht Quitieren , Hauptschalter aus/an 
13518;20064163;5;Spätschicht;16.04.2024 14:18;16.04.2024 19:15;297;NH;Technischer Defekt/Reparatur;Maschine bleibt ohne Fehlermeldung stehen -> Elektriker an Linie  RHM Konnte nicht gestartet erden U&R an Maschine Fehler suchen.
13519;20064163;5;Spätschicht;16.04.2024 19:21;16.04.2024 19:32;11;DM;Druck;Druck Neu anpassen 
13520;20064163;5;Nachtschicht;17.04.2024 04:40;17.04.2024 04:51;11;HM;Hopper / Verschlusszufuhr;Defektes Hüttli in Hopper verklemmt, überlaufen. Hopper geleert, Neustart.
13521;20064163;5;Nachtschicht;17.04.2024 05:41;17.04.2024 05:47;6;NH;Formatteile / Werkzeuge;Station 3. 2x Rumpf/Tube verklemmt.
13522;20064163;5;Frühschicht;17.04.2024 08:48;17.04.2024 08:54;6;HM;Aufschrauben / Aufprellen;Station B, Stössel ers. 
13523;20064164;5;Spätschicht;17.04.2024 19:18;17.04.2024 23:05;227;TL;Rüsten / Nachjustieren;2h 51min Ziel 5-5 X- - - V- - - - -PackCode
13524;20064173;5;Nachtschicht;18.04.2024 05:28;18.04.2024 11:12;344;TL;Rüsten / Nachjustieren;"Umrichten 4h 37min Ziel 0-1 X-L-O-G-V-M-D-W-Hopper-PackCode  / richtiger code für DM: 4-1
"
13525;20064173;5;Frühschicht;18.04.2024 11:13;18.04.2024 11:30;17;TL;Rüsten / Nachjustieren;Umrichten 
13526;20064173;5;Frühschicht;18.04.2024 11:31;18.04.2024 11:43;12;TL;Rüsten / Nachjustieren;Umrichten 
13527;20064173;5;Frühschicht;18.04.2024 11:46;18.04.2024 11:58;12;NH;Tuben laden;Lade Probleme beim Schwenkmagazin , Einrichter an Linie 
13528;20064173;5;Frühschicht;18.04.2024 12:00;18.04.2024 12:07;8;NH;Tuben laden;Lade Störung , Schwenkmagazin 
13529;20064173;5;Frühschicht;18.04.2024 12:16;18.04.2024 12:22;6;NH;Tuben laden;Lade Störung , Schwenkmagazin 
13530;20064173;5;Frühschicht;18.04.2024 12:57;18.04.2024 13:04;7;NH;Tuben laden;Ladeproblem beim Schwenkmagazin, Einfedler ers.
13531;20064173;5;Spätschicht;18.04.2024 15:15;18.04.2024 15:21;6;NH;Tuben laden;Einfädlerhülse gewechselt 
13532;20064173;5;Spätschicht;18.04.2024 16:50;18.04.2024 16:58;8;NH;Tuben laden;Ladestörung 
13533;20064173;5;Spätschicht;18.04.2024 19:23;18.04.2024 19:37;14;NH;Tuben laden;Lade Station Untere Position von 270 auf 265 mm korrigiert hülsen verdrucken Rumpfe auf Kernstück.
13534;20064173;5;Spätschicht;18.04.2024 19:49;18.04.2024 20:03;14;NH;Tuben laden;"Ladestörung -> Diverse Einstellungen; Einrichter an Linie  "
13535;20064173;5;Spätschicht;18.04.2024 20:20;18.04.2024 20:28;8;NH;Tuben laden;Siehe vorherige Fehlermeldung 
13536;20064173;5;Spätschicht;18.04.2024 20:33;18.04.2024 20:55;22;SS;Schweissnaht/-Band;Inneband gewechselt 
13537;20064173;5;Spätschicht;18.04.2024 21:24;18.04.2024 21:35;12;NH;Tuben laden;Siehe vorherige Fehlermeldung 
13538;20064173;5;Nachtschicht;18.04.2024 22:47;18.04.2024 22:55;8;NH;Tuben laden;Lade probleme., diverse Einstellungen.
13539;20064173;5;Nachtschicht;18.04.2024 23:18;19.04.2024 00:23;65;NH;Tuben laden;Teller bei Transportstäbchen defekt, als Folge verschmutze Rümpfe. Speicher DM, NH und vebindungen geleert (etwa 1300 Rümpfe). Teller ersetzt, Werkzeuge und Schwenkmagazin gereinigt,  Neustart.
13540;20064169;5;Nachtschicht;19.04.2024 04:15;19.04.2024 04:21;6;NH;Tuben laden;Immer wieder Ladestörungen bei Schwenkmagazin, Einfädler und Station 1.
13541;20064169;5;Nachtschicht;19.04.2024 05:28;19.04.2024 09:35;246;TL;Rüsten / Nachjustieren;3h 52min Ziel 1-4 X-L-O-G-V-M- -W- -PackCode
13542;20064175;5;Frühschicht;19.04.2024 09:40;19.04.2024 10:14;34;DM;Druck;FW3: untere Auftragswaltze ers. , DFS an Linie 
13543;20064175;5;Frühschicht;19.04.2024 10:22;19.04.2024 10:32;10;SS;Laminatqualität;Laminat verlauf 
13544;20064223;5;Frühschicht;19.04.2024 13:39;19.04.2024 17:47;248;TL;Rüsten / Nachjustieren;Umrichten 3h 32min Ziel 4-0 X-L- - - -M- - - -PackCode 
13545;20064171;5;Spätschicht;19.04.2024 17:59;19.04.2024 18:06;7;TL;Rüsten / Nachjustieren;
13546;20064171;5;Spätschicht;19.04.2024 18:37;19.04.2024 18:43;6;NH;Spritzen;Station 3 Stösselüberwachung -> Werkzeug getauscht 
13547;20064171;5;Spätschicht;19.04.2024 18:53;19.04.2024 21:47;174;TL;Rüsten / Nachjustieren;4h 32min Ziel 0-0 X-L-O-G-V-M- - -Hopper-PackCode
13548;20064171;5;Nachtschicht;19.04.2024 22:46;20.04.2024 00:49;123;TL;Rüsten / Nachjustieren;2h 22min Ziel 0-2 X- -O- -V-M- - -Hopper-PackCode
13549;20064170;5;Frühschicht;20.04.2024 06:49;20.04.2024 08:54;126;TL;Rüsten / Nachjustieren;Umrichten 2h 32min Ziel 2-3 X-L-O- -V- - - - -PackCode /  richtiger Code DM: 1-3 
13550;20064170;5;Frühschicht;20.04.2024 10:19;20.04.2024 15:24;306;TL;Rüsten / Nachjustieren;Umrichten 2h 32min Ziel 3-1 X-L- - -V-M- - - -PackCode
13551;20064170;5;Spätschicht;20.04.2024 15:30;20.04.2024 15:41;12;TL;Rüsten / Nachjustieren;
13552;20064170;5;Spätschicht;20.04.2024 15:59;20.04.2024 16:15;16;TL;Rüsten / Nachjustieren;
13555;20064174;5;Frühschicht;22.04.2024 10:41;22.04.2024 10:47;6;DM;Inspektion Kamera;Fehler Opticontrol -> Neu einstellen 
13556;20064174;5;Frühschicht;22.04.2024 11:26;22.04.2024 11:41;15;TL;Rüsten / Nachjustieren;3h 03min Ziel 0-4 X-L- -G-V- - - - -PackCode
13557;20064174;5;Frühschicht;22.04.2024 11:44;22.04.2024 13:23;98;TL;Rüsten / Nachjustieren;
13558;20064174;5;Spätschicht;22.04.2024 16:36;22.04.2024 21:54;318;TL;Rüsten / Nachjustieren;3h 33min Ziel 4-6 X-L-O- -V- - - - -PackCode
13559;20064165;5;Nachtschicht;22.04.2024 22:06;22.04.2024 22:14;8;TL;Rüsten / Nachjustieren;Umrichten Optiemiren 
13560;20064165;5;Nachtschicht;22.04.2024 23:06;22.04.2024 23:12;6;HM;Siegeln;Opercule Rolle erneuern
13561;20064165;5;Nachtschicht;23.04.2024 02:22;23.04.2024 03:30;68;TL;Rüsten / Nachjustieren;1h 45min Ziel 6-1 -L- - - - - - - -PackCode DM: richtiger Code : 0-1
13562;20064165;5;Nachtschicht;23.04.2024 03:37;23.04.2024 03:43;6;TL;Rüsten / Nachjustieren;Umrichten Optimieren 
13563;20064165;5;Frühschicht;23.04.2024 06:18;23.04.2024 06:34;16;SS;Schweissnaht/-Band;Inneband gewechselt + Dorn gereinigt und neu überklebt 
13564;20064399;5;Frühschicht;23.04.2024 13:21;23.04.2024 14:52;91;TL;Rüsten / Nachjustieren;1h 57min Ziel 1-5 
13565;20064399;5;Spätschicht;23.04.2024 14:54;23.04.2024 15:04;10;DM;Druck;DW5 Farbführung angepasst, Farbschwankung.
13566;20064399;5;Spätschicht;23.04.2024 17:37;23.04.2024 17:43;6;SS;Schweissnaht/-Band;Folien riss, Neustart.
13567;20064399;5;Spätschicht;23.04.2024 21:57;23.04.2024 22:30;32;SS;Schweissnaht/-Band;Schweissnaht nicht sauber/schön, stop. Innenband ersetzt, Neustart.
13568;20064399;5;Nachtschicht;24.04.2024 05:57;24.04.2024 16:45;648;TL;Geplante Wartung;6 - Wochen Service / Teleproject an Linie.
13569;20064583;5;Frühschicht;25.04.2024 11:07;25.04.2024 15:33;266;TL;Rüsten / Nachjustieren;4h 53min Ziel 0-4 -L-O-G-V-M-D- -Hopper-PackCode -> Farben sind 5-4 nicht 0-4
13570;20064583;5;Spätschicht;25.04.2024 15:40;25.04.2024 15:46;6;HM;Tuben entladen / Transport;Entlagestörungen, Doppelte Tuben. Einrichter an Linie, justiert.
13571;20064583;5;Spätschicht;25.04.2024 16:30;25.04.2024 16:42;12;HM;Tuben entladen / Transport;Entlagestörungen, Doppelte Tuben. Einrichter an Linie, justiert.
13572;20064581;5;Spätschicht;25.04.2024 19:39;25.04.2024 19:47;8;HM;Aufschrauben / Aufprellen;Probleme bei Aufschrauben, Einrichter an Linie. Diverse einstellungen.
13573;20064581;5;Nachtschicht;25.04.2024 22:32;26.04.2024 01:36;184;TL;Rüsten / Nachjustieren;3h 32min Ziel 4-4 -L-O-G-V- - - -Hopper-PackCode
13574;20064649;5;Frühschicht;26.04.2024 06:28;26.04.2024 07:51;84;TL;Rüsten / Nachjustieren;"1h 07min Ziel 0-5 ; Dublierung auf der Tube -> Passer stellen"
13575;20064648;5;Frühschicht;26.04.2024 12:48;26.04.2024 12:54;6;SS;Laminatqualität;Laminatabriss 
13576;20064648;5;Frühschicht;26.04.2024 13:05;26.04.2024 14:37;92;TL;Rüsten / Nachjustieren;56min Ziel 0-5
13577;20064650;5;Spätschicht;26.04.2024 18:21;26.04.2024 18:31;10;DM;Druck;Grosser Putzer auf Cliché D. Blau, stop. Cliché gerinigt, Line ab Druck bis PM geleert (etwa 700 Tuben).
13578;20064650;5;Spätschicht;26.04.2024 19:42;26.04.2024 19:48;6;DM;UV-Trocknung;Zweites mal Maschine stop wegen UV1 Betriebsstunden Voreinstellung erreicht (4000/4002). Teamleiter verständigt, abklären.
13579;20064647;5;Spätschicht;26.04.2024 21:45;26.04.2024 22:16;31;DM;UV-Trocknung;UV1 Wechseln da Betriebsstunden erreicht, stop. Elektriker an Linie, UV1 Lampe gewechselt. UV1 wieder aufheizen.
13580;20064647;5;Nachtschicht;26.04.2024 23:15;27.04.2024 00:48;92;TL;Rüsten / Nachjustieren;56min Ziel 0-5 - - - - - - - - -  Clichee schreg stellen , nachstellen
13581;20064647;5;Nachtschicht;27.04.2024 01:53;27.04.2024 02:02;9;DM;Druck;Beschädigtes Gummituch, 4STK ers. 
13582;20064651;5;Nachtschicht;27.04.2024 03:33;27.04.2024 05:35;122;TL;Rüsten / Nachjustieren;2h 02min Ziel 5-4 - - - - - - - - - 
13583;20064651;5;Frühschicht;27.04.2024 08:27;29.04.2024 07:45;2838;TL;Kein Auftrag;"4h 32min Ziel 4-5 X-L-O-G-V-M- - - -PackCode ; Spuren auf Tube Könne nicht vollständig bedruckt werden -> Einrichter an SS "
13584;20064695;5;Frühschicht;29.04.2024 09:16;29.04.2024 09:24;8;DM;Inspektion Kamera;Störung OptiCont, stop. Reagiert nicht sauber (Tuben I.O.), nochmals neu eingelesen DFS an Linie.
13585;20064695;5;Frühschicht;29.04.2024 09:53;29.04.2024 11:12;80;TL;Rüsten / Nachjustieren;56min Ziel 0-5 - - - - - - - - -  Alle Dorne geringit,verschmutzt. DFS an Linie wieder problem OptiCont. Zahnriemen Dornantrieb kontrolliert i.O., OptiCont. nochmals mit DFS gestellt.
13586;20064927;5;Frühschicht;29.04.2024 13:41;29.04.2024 14:49;68;TL;Rüsten / Nachjustieren;56min Ziel 0-5 - - - - - - - - - 
13587;20064927;5;Spätschicht;29.04.2024 14:58;29.04.2024 15:07;9;TL;Rüsten / Nachjustieren;Umrüsten
13588;20064696;5;Spätschicht;29.04.2024 18:56;29.04.2024 20:58;122;TL;Rüsten / Nachjustieren;2h 32min Ziel 5-0 -L-O- -V- - - - -PackCode
13589;20064734;5;Spätschicht;29.04.2024 21:02;29.04.2024 21:08;6;TL;Muster / Versuch;Muster 
13590;20064734;5;Spätschicht;29.04.2024 21:19;29.04.2024 23:20;122;TL;Rüsten / Nachjustieren;1h 45min Ziel 0-3 X- - - -V
13591;20064734;5;Nachtschicht;29.04.2024 23:25;29.04.2024 23:30;6;TL;Rüsten / Nachjustieren;
13592;20064734;5;Nachtschicht;30.04.2024 01:48;30.04.2024 02:50;62;TL;Rüsten / Nachjustieren;2h 27min Ziel 3-6
13593;20064734;5;Frühschicht;30.04.2024 06:44;30.04.2024 10:32;228;TL;Rüsten / Nachjustieren;2h 32min Ziel 6-0 X-L- - -V-M- - - - SS Kopf ersetzt, Spuren auf Oberfläche.
13594;20064938;5;Spätschicht;30.04.2024 14:26;30.04.2024 21:03;397;TL;Rüsten / Nachjustieren;5h 29min Ziel 0-6 X-L-O-G-V-M-D- - -PackCode
13595;20064926;5;Spätschicht;30.04.2024 21:22;30.04.2024 21:28;6;HM;Hopper / Verschlusszufuhr;Verschlüsse verschmuzt.
13596;20064926;5;Nachtschicht;30.04.2024 22:47;01.05.2024 00:36;110;TL;Rüsten / Nachjustieren;2h 45min Ziel 6-6
13597;20064928;5;Nachtschicht;01.05.2024 01:50;01.05.2024 03:32;102;TL;Rüsten / Nachjustieren;2h 27min Ziel 6-5 -
13598;20064932;5;Nachtschicht;01.05.2024 05:18;01.05.2024 07:06;108;TL;Rüsten / Nachjustieren;56min Ziel 0-5 
13599;20064931;5;Frühschicht;01.05.2024 08:43;01.05.2024 08:55;12;SS;Ummantelung/Extruden;Laminat verlaufen, Neustart.
13600;20064931;5;Frühschicht;01.05.2024 10:07;01.05.2024 12:40;152;TL;Rüsten / Nachjustieren;"2h 21min Ziel 5-5 - - - - - - - - -
"
13601;20064930;5;Frühschicht;01.05.2024 13:51;01.05.2024 15:53;122;TL;Rüsten / Nachjustieren;2h 02min Ziel 5-4 - - - - - - - - - 
13602;20064929;5;Spätschicht;01.05.2024 17:57;01.05.2024 19:28;90;TL;Rüsten / Nachjustieren;1h 32min Ziel 0-4 -L- - - - - - - -PackCode
13603;20064929;5;Nachtschicht;01.05.2024 22:46;02.05.2024 00:22;96;TL;Rüsten / Nachjustieren;3h 03min Ziel 4-6 -L- - - - - - - -PackCode
13604;20064923;5;Nachtschicht;02.05.2024 03:30;02.05.2024 03:37;7;NH;Tuben laden;Störung Schwenkmagazin
13605;20064923;5;Frühschicht;02.05.2024 06:45;02.05.2024 10:40;235;TL;Rüsten / Nachjustieren;3h 32min Ziel 6-5 -L-O-G-V- - - - -PackCode SS (Neue Schutz abdeckungen Notstop montiert)
13606;20064924;5;Frühschicht;02.05.2024 10:48;02.05.2024 10:56;8;DM;Druck;Schweissnahtausrichtung Justiert.
13607;20064924;5;Frühschicht;02.05.2024 13:51;02.05.2024 16:01;130;TL;Rüsten / Nachjustieren;2h 02min Ziel 5-4 - - - - - - - - - 
13608;20065054;5;Spätschicht;02.05.2024 19:03;02.05.2024 19:11;8;NH;Formatteile / Werkzeuge;Kablebruch am Schwenkmagazin. Einrichter an TL 
13609;20065054;5;Spätschicht;02.05.2024 20:33;02.05.2024 23:56;202;TL;Rüsten / Nachjustieren;2h 33min Ziel 4-6 - - - - - - - - - 
13610;20065054;5;Nachtschicht;02.05.2024 23:58;03.05.2024 00:07;9;TL;Rüsten / Nachjustieren;Klischees erneut gerade stellen 
13611;20065054;5;Nachtschicht;03.05.2024 01:03;03.05.2024 01:10;7;DM;Druck;Spritzer auf klischee -> 3 Kartons entsorgen 
13612;20065054;5;Spätschicht;03.05.2024 18:34;03.05.2024 18:44;10;HM;Tuben entladen / Transport;Tuben beim Ausladen Eingeklemmt und gestaut. Einrichter an TL
13613;20065093;5;Nachtschicht;03.05.2024 22:39;03.05.2024 23:17;38;SS;Schweissnaht/-Band;"Schweissnaht nicht i.O. ; Innen - und Aussenband gwechselt + Dorn reinigen und neu überkleben -> Speicher leer fahren und Tuben aussortieren, ca. 6 Karton entsorgt -> + ca. 2000 Tuben entsorgt wegen Kratzer auf Rümpfen"
13614;20065093;5;Nachtschicht;04.05.2024 00:32;04.05.2024 00:39;7;SS;Laminatqualität;Laminatabriss 
13615;20065093;5;Nachtschicht;04.05.2024 01:13;04.05.2024 01:20;7;NH;Spritzen;Granulatförderung Störung 
13616;20065093;5;Nachtschicht;04.05.2024 02:28;04.05.2024 02:37;9;NH;Spritzen;Massenvolumen zu niedrig 
13617;20065093;5;Nachtschicht;04.05.2024 04:17;04.05.2024 08:42;264;TL;Rüsten / Nachjustieren;2h 32min Ziel 6-2 -L-O- -V- - - - -PackCode
13618;20065093;5;Frühschicht;04.05.2024 08:46;04.05.2024 08:53;7;HM;Siegeln;Probleme mit haftung Opercule, Fehlersuche.
13619;20065093;5;Frühschicht;04.05.2024 08:57;04.05.2024 09:21;24;HM;Siegeln;Probleme mit haftung Opercule, Fehlersuche.
13620;20065093;5;Frühschicht;04.05.2024 09:29;04.05.2024 09:45;16;HM;Siegeln;Siegel Station ausgetauscht, wegen Temperatur schwankungen.
13621;20065093;5;Frühschicht;04.05.2024 09:59;04.05.2024 10:15;16;SS;Laminatqualität;Material gerissen, Neustart.
13622;20065093;5;Frühschicht;04.05.2024 10:31;04.05.2024 10:40;9;HM;Siegeln;Siegelstation A, verstopft. Gereinigt.
13623;20065093;5;Frühschicht;04.05.2024 13:36;06.05.2024 06:33;2457;TL;Kein Auftrag;Linie Abstellen, reinigen.
13624;20065092;5;Frühschicht;06.05.2024 06:35;06.05.2024 06:43;8;HM;Siegeln;Siegelstation A Stempel neu Eingesezt. 
13625;20065092;5;Frühschicht;06.05.2024 08:32;06.05.2024 09:30;58;TL;Rüsten / Nachjustieren;1h 09min Ziel 2-2 - - - - - - - - - 
13626;20065283;5;Frühschicht;06.05.2024 09:45;06.05.2024 11:28;103;TL;Rüsten / Nachjustieren;1h 45min Ziel 2-4 - - - - -M- - - - 
13627;20065283;5;Frühschicht;06.05.2024 11:36;06.05.2024 13:29;113;SS;Schweissnaht/-Band;Schweissnaht Auserhalb der Tolernaz. Linie Leeren. Einrichter an TL 
13628;20065283;5;Spätschicht;06.05.2024 14:52;06.05.2024 19:42;290;TL;Rüsten / Nachjustieren;5h 29min Ziel 0-6 -L-O-G-V-M-D-W- -PackCode -> Farben sind 4-6 statt 0-6 
13629;20065283;5;Spätschicht;06.05.2024 19:47;06.05.2024 20:22;34;SS;Schweissnaht/-Band;Probleme mit der Schweissnaht 
13630;20065283;5;Spätschicht;06.05.2024 20:52;06.05.2024 20:57;6;NH;Spritzen;Störung Stösselüberwachung 3 
13631;20065283;5;Spätschicht;06.05.2024 21:01;06.05.2024 21:25;24;NH;Spritzen;Siehe vorherige Fehlermeldung 
13632;20065283;5;Spätschicht;06.05.2024 21:31;06.05.2024 21:37;6;NH;Spritzen;Siehe vorherige Fehlermeldung 
13633;20065283;5;Spätschicht;06.05.2024 21:48;06.05.2024 21:54;6;NH;Spritzen;Siehe vorherige Fehlermeldung 
13634;20065283;5;Nachtschicht;06.05.2024 22:08;06.05.2024 22:15;6;NH;Formatteile / Werkzeuge;2x Störung Station 3. Rumpf/Tube verklemmt, wegen Durchmesserschwankungen.
13635;20065283;5;Nachtschicht;06.05.2024 22:23;06.05.2024 23:18;55;SS;Schweissnaht/-Band;Aussenband ersetzt. Dornwechsel, Dorn Neu beklebt und Grundeinstellung. Neustart.
13636;20065283;5;Nachtschicht;07.05.2024 01:31;07.05.2024 01:38;8;NH;Formatteile / Werkzeuge;Station 3 Rumpf/Tube verklemmt, entnommen.
13637;20065283;5;Frühschicht;07.05.2024 06:11;07.05.2024 06:21;10;NH;Formatteile / Werkzeuge;Störung Station 3
13638;20065283;5;Frühschicht;07.05.2024 08:07;07.05.2024 08:14;8;NH;Formatteile / Werkzeuge;2x Störung Station 3. Rumpf/Tube verklemmt, wegen Durchmesserschwankungen.
13639;20065283;5;Frühschicht;07.05.2024 09:03;07.05.2024 09:58;55;SS;Durchmesser-Korrektur;Innendurchmesser zu klein. Neuen Dorn eingestellt. Einrichter an TL
13640;20065283;5;Frühschicht;07.05.2024 10:40;07.05.2024 10:45;6;NH;Formatteile / Werkzeuge;Probleme mit der Schweissnaht 
13641;20065283;5;Frühschicht;07.05.2024 10:46;07.05.2024 10:59;13;SS;Schweissnaht/-Band;Probleme mit der Schweissnaht 
13642;20065283;5;Frühschicht;07.05.2024 12:15;07.05.2024 12:22;6;NH;Formatteile / Werkzeuge;Störung Station 3 und 4.
13643;20065283;5;Frühschicht;07.05.2024 13:13;07.05.2024 13:19;6;DM;Druck;Druckmarke Neu eingerichtet.
13644;20065283;5;Frühschicht;07.05.2024 13:39;07.05.2024 13:52;14;NH;Spritzen;Station 3 externe Firma an der Linie
13645;20065283;5;Spätschicht;07.05.2024 14:04;07.05.2024 14:13;9;NH;Spritzen;Station 3 Stösselüberwachung 
13646;20065283;5;Spätschicht;07.05.2024 14:15;07.05.2024 14:20;6;NH;Spritzen;Siehe vorherige Fehlermeldung 
13647;20065283;5;Spätschicht;07.05.2024 17:07;07.05.2024 17:16;9;DM;Druck;CL+GT Reinigen
13648;20065283;5;Nachtschicht;08.05.2024 00:36;08.05.2024 00:43;6;NH;Formatteile / Werkzeuge;Station 3 Stösselüberwachung, Störung.
13649;20065283;5;Nachtschicht;08.05.2024 03:57;08.05.2024 04:06;10;HM;Aufschrauben / Aufprellen;Sensor Tuben Präsentz justiert/neu gestellt. Einrichter an Linie.
13650;20065283;5;Frühschicht;08.05.2024 09:06;08.05.2024 10:51;105;SS;Schweissnaht/-Band;"Innenband gewechselt. Ab 9:30 Kleiner Service an TL.
Ab 10:00 Uhr Breyer Update, Luc Hämmerli an Linie"
13651;20065283;5;Frühschicht;08.05.2024 11:10;08.05.2024 11:20;10;SS;Ummantelung/Extruden;SS neu Starten 
13652;20065283;5;Frühschicht;08.05.2024 11:39;08.05.2024 11:47;8;HM;Tuben entladen / Transport;Fehler Doppeltube. Fehler Antrieb. Einrichter an TL 
13653;20065283;5;Frühschicht;08.05.2024 12:50;08.05.2024 12:57;6;DM;Druck;UV- Sensor neu ausgerichtet.
13654;20065283;5;Spätschicht;08.05.2024 14:28;08.05.2024 14:36;8;HM;Technischer Defekt/Reparatur;Luftschluh def. Mech. an Linie
13655;20065283;5;Spätschicht;08.05.2024 14:37;08.05.2024 14:45;8;NH;Formatteile / Werkzeuge;:Station 3 Stösselüberwachung, Störung.
13656;20065283;5;Spätschicht;08.05.2024 15:14;08.05.2024 15:19;6;NH;Formatteile / Werkzeuge;:Station 3 Stösselüberwachung, Störung.
